service,page_kind,priority,risk,action,editor_status,cms_override,cms_override_enabled,slug,target_keyword,url,word_count,unique_word_count,faq_count,image_count,empty_alt_count,unique_alt_count,incoming_internal_links,unique_image_src_count,linked_from_parent,sitemap_included,title_chars,description_chars,nearest_keyword_url,nearest_keyword_similarity,nearest_content_url,nearest_content_similarity,nearest_template_url,nearest_template_similarity,title,h1
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","paderborn","Geigenunterricht Paderborn","https://kim-marie-borger.com/unterricht/paderborn/","1209","379","8","5","0","2","4","2","false","true","41","162","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/aachen/","0.605","https://kim-marie-borger.com/unterricht/aachen/","0.9394","Geigenunterricht Paderborn | Geige lernen","Geigenunterricht in Paderborn: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P2","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","ratingen","Geigenunterricht Ratingen","https://kim-marie-borger.com/unterricht/ratingen/","1074","334","8","5","0","2","68","2","true","true","40","160","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/essen/","0.6984","https://kim-marie-borger.com/unterricht/essen/","0.9644","Geigenunterricht Ratingen | Geige lernen","Geigenunterricht in Ratingen: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","recklinghausen","Geigenunterricht Recklinghausen","https://kim-marie-borger.com/unterricht/recklinghausen/","1204","378","8","5","0","2","4","2","false","true","46","148","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/aachen/","0.5832","https://kim-marie-borger.com/unterricht/aachen/","0.941","Geigenunterricht Recklinghausen | Geige lernen","Geigenunterricht in Recklinghausen: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P2","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","remscheid","Geigenunterricht Remscheid","https://kim-marie-borger.com/unterricht/remscheid/","1075","334","8","5","0","2","5","2","false","true","41","162","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/duisburg/","0.6977","https://kim-marie-borger.com/unterricht/moenchengladbach/","0.9611","Geigenunterricht Remscheid | Geige lernen","Geigenunterricht in Remscheid: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","rhein-kreis-neuss","Geigenunterricht Rhein-Kreis Neuss","https://kim-marie-borger.com/unterricht/rhein-kreis-neuss/","1303","391","8","5","0","2","4","2","false","true","49","154","https://kim-marie-borger.com/unterricht/neuss/","0.6667","https://kim-marie-borger.com/unterricht/rheinland/","0.5227","https://kim-marie-borger.com/unterricht/kreis-mettmann/","0.9008","Geigenunterricht Rhein-Kreis Neuss | Geige lernen","Geigenunterricht im Rhein-Kreis Neuss: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","rhein-ruhr","Geigenunterricht Rhein-Ruhr","https://kim-marie-borger.com/unterricht/rhein-ruhr/","1346","387","8","5","0","2","22","2","false","true","42","151","https://kim-marie-borger.com/unterricht/monheim-am-rhein/","0.6667","https://kim-marie-borger.com/unterricht/rheinland/","0.5588","https://kim-marie-borger.com/unterricht/rheinland/","0.9089","Geigenunterricht Rhein-Ruhr | Geige lernen","Geigenunterricht in der Region Rhein-Ruhr: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","rheinland","Geigenunterricht Rheinland","https://kim-marie-borger.com/unterricht/rheinland/","1228","384","8","5","0","2","23","2","false","true","41","162","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/ruhrgebiet/","0.5735","https://kim-marie-borger.com/unterricht/ruhrgebiet/","0.9171","Geigenunterricht Rheinland | Geige lernen","Geigenunterricht im Rheinland: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","ruhrgebiet","Geigenunterricht Ruhrgebiet","https://kim-marie-borger.com/unterricht/ruhrgebiet/","1236","386","8","5","0","2","4","2","false","true","42","164","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/rheinland/","0.5735","https://kim-marie-borger.com/unterricht/rheinland/","0.9171","Geigenunterricht Ruhrgebiet | Geige lernen","Geigenunterricht im Ruhrgebiet: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","siegen","Geigenunterricht Siegen","https://kim-marie-borger.com/unterricht/siegen/","1132","371","8","5","0","2","4","2","false","true","38","156","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/aachen/","0.4129","https://kim-marie-borger.com/unterricht/bottrop/","0.8439","Geigenunterricht Siegen | Geige lernen","Geigenunterricht in Siegen: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P2","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","solingen","Geigenunterricht Solingen","https://kim-marie-borger.com/unterricht/solingen/","1078","338","8","5","0","2","5","2","false","true","40","160","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/duisburg/","0.6943","https://kim-marie-borger.com/unterricht/remscheid/","0.9592","Geigenunterricht Solingen | Geige lernen","Geigenunterricht in Solingen: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","unna","Geigenunterricht Unna","https://kim-marie-borger.com/unterricht/unna/","1209","376","8","5","0","2","4","2","false","true","36","152","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/moers/","0.5965","https://kim-marie-borger.com/unterricht/moers/","0.9383","Geigenunterricht Unna | Geige lernen","Geigenunterricht in Unna: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","velbert","Geigenunterricht Velbert","https://kim-marie-borger.com/unterricht/velbert/","1204","375","8","5","0","2","4","2","false","true","39","158","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/bottrop/","0.5851","https://kim-marie-borger.com/unterricht/bottrop/","0.9282","Geigenunterricht Velbert | Geige lernen","Geigenunterricht in Velbert: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","wuelfrath","Geigenunterricht Wülfrath","https://kim-marie-borger.com/unterricht/wuelfrath/","1208","376","8","5","0","2","4","2","false","true","40","160","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/dormagen/","0.5844","https://kim-marie-borger.com/unterricht/dormagen/","0.9282","Geigenunterricht Wülfrath | Geige lernen","Geigenunterricht in Wülfrath: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P1","low","ok","manual-human-editorial-final-2026-07-29","true","true","wuppertal","Geigenunterricht Wuppertal","https://kim-marie-borger.com/unterricht/wuppertal/","1055","339","8","5","0","2","70","2","true","true","41","162","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/koeln/","0.606","https://kim-marie-borger.com/unterricht/duesseldorf/","0.9156","Geigenunterricht Wuppertal | Geige lernen","Geigenunterricht in Wuppertal mit Ruhe und klaren nächsten Schritten."
"unterricht","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","bratsche-lernen","Bratsche lernen","https://kim-marie-borger.com/unterricht/bratsche-lernen/","908","387","8","5","0","2","1","2","false","true","30","110","https://kim-marie-borger.com/unterricht/bratsche-unterricht/","0.5","https://kim-marie-borger.com/unterricht/bratsche-unterricht/","0.6269","https://kim-marie-borger.com/unterricht/bratsche-unterricht/","0.8951","Bratsche Lernen | Viola lernen","Bratsche lernen, wenn Klang, Körpergefühl und Geduld zusammenfinden sollen."
"unterricht","topic","P2","high","rewrite-differentiate","rewritten-batch-16-stretched-review-needed","true","true","bratsche-unterricht","Bratsche Unterricht","https://kim-marie-borger.com/unterricht/bratsche-unterricht/","912","385","8","5","0","2","1","2","false","true","34","114","https://kim-marie-borger.com/unterricht/bratsche-lernen/","0.5","https://kim-marie-borger.com/unterricht/geige-unterricht/","0.7517","https://kim-marie-borger.com/unterricht/geige-unterricht/","0.949","Bratsche Unterricht | Viola lernen","Bratsche Unterricht mit klarer Struktur und persönlichem Tempo."
"unterricht","topic","P2","low","ok","risk-pass-2026-06-16-review-needed","true","true","bratschenunterricht","Bratschenunterricht","https://kim-marie-borger.com/unterricht/bratschenunterricht/","774","335","7","4","0","2","67","2","true","true","34","114","https://kim-marie-borger.com/unterricht/bratschenunterricht-anfaenger/","0.6667","https://kim-marie-borger.com/unterricht/geigenunterricht/","0.6356","https://kim-marie-borger.com/unterricht/geigenunterricht/","0.9009","Bratschenunterricht | Viola lernen","Bratschenunterricht mit warmem Klang, klarer Technik und realistischem Übeplan."
"unterricht","topic","P2","high","rewrite-differentiate","rewritten-batch-16-stretched-review-needed","true","true","bratschenunterricht-anfaenger","Bratschenunterricht Anfänger","https://kim-marie-borger.com/unterricht/bratschenunterricht-anfaenger/","942","401","8","5","0","2","1","2","false","true","43","123","https://kim-marie-borger.com/unterricht/bratschenunterricht/","0.6667","https://kim-marie-borger.com/unterricht/geigenunterricht-anfaenger/","0.7779","https://kim-marie-borger.com/unterricht/geigenunterricht-anfaenger/","0.9532","Bratschenunterricht Anfänger | Viola lernen","Bratschenunterricht für Anfänger:innen, der ruhig beginnt und trotzdem trägt."
"unterricht","topic","P2","high","rewrite-differentiate","risk-pass-2026-06-16-review-needed","true","true","bratschenunterricht-erwachsene","Bratschenunterricht Erwachsene","https://kim-marie-borger.com/unterricht/bratschenunterricht-erwachsene/","818","371","7","4","0","2","68","2","true","true","45","125","https://kim-marie-borger.com/unterricht/bratschenunterricht/","0.6667","https://kim-marie-borger.com/unterricht/geigenunterricht-erwachsene/","0.747","https://kim-marie-borger.com/unterricht/geigenunterricht-erwachsene/","0.947","Bratschenunterricht Erwachsene | Viola lernen","Bratschenunterricht für Erwachsene, passend zu Alltag, Anspruch und Geduld."
"unterricht","topic","P2","high","rewrite-differentiate","rewritten-batch-16-stretched-review-needed","true","true","bratschenunterricht-kinder","Bratschenunterricht Kinder","https://kim-marie-borger.com/unterricht/bratschenunterricht-kinder/","932","388","8","5","0","2","1","2","false","true","41","121","https://kim-marie-borger.com/unterricht/bratschenunterricht/","0.6667","https://kim-marie-borger.com/unterricht/geigenunterricht-kinder/","0.75","https://kim-marie-borger.com/unterricht/geigenunterricht-kinder/","0.9525","Bratschenunterricht Kinder | Viola lernen","Bratschenunterricht für Kinder, spielerisch, geduldig und mit stabilem Fundament."
"unterricht","topic","P1","low","ok","manual-human-editorial-final-2026-07-29","true","true","geige-lernen","Geige lernen","https://kim-marie-borger.com/unterricht/geige-lernen/","989","404","8","5","0","2","124","2","true","true","41","161","https://kim-marie-borger.com/unterricht/bratsche-lernen/","0.5","https://kim-marie-borger.com/unterricht/bratsche-lernen/","0.4863","https://kim-marie-borger.com/unterricht/bratsche-lernen/","0.7897","Geige lernen | Unterricht mit Probestunde","Geige lernen: Was du für einen guten Anfang wirklich brauchst."
"unterricht","topic","P2","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","geige-unterricht","Geige Unterricht","https://kim-marie-borger.com/unterricht/geige-unterricht/","892","382","8","5","0","2","50","2","false","true","48","118","https://kim-marie-borger.com/unterricht/bratsche-unterricht/","0.5","https://kim-marie-borger.com/unterricht/bratsche-unterricht/","0.7517","https://kim-marie-borger.com/unterricht/bratsche-unterricht/","0.949","Geige Unterricht | Geigenunterricht strukturiert","Geige Unterricht: ruhig aufgebaut, persönlich begleitet."
"unterricht","topic","P1","low","ok","manual-human-editorial-final-2026-07-29","true","true","geigenunterricht","Geigenunterricht","https://kim-marie-borger.com/unterricht/geigenunterricht/","797","331","7","4","0","2","133","2","true","true","42","157","https://kim-marie-borger.com/unterricht/geigenunterricht-anfaenger/","0.6667","https://kim-marie-borger.com/unterricht/bratschenunterricht/","0.6356","https://kim-marie-borger.com/unterricht/bratschenunterricht/","0.9009","Geigenunterricht | Geige & Bratsche lernen","Geigenunterricht, bei dem du verstehst, was du übst."
"unterricht","topic","P2","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","geigenunterricht-anfaenger","Geigenunterricht Anfänger","https://kim-marie-borger.com/unterricht/geigenunterricht-anfaenger/","920","398","8","5","0","2","67","2","true","true","40","127","https://kim-marie-borger.com/unterricht/geigenunterricht/","0.6667","https://kim-marie-borger.com/unterricht/bratschenunterricht-anfaenger/","0.7779","https://kim-marie-borger.com/unterricht/bratschenunterricht-anfaenger/","0.9532","Geigenunterricht Anfänger | Geige lernen","Geigenunterricht Anfänger: ruhig aufgebaut, persönlich begleitet."
"unterricht","topic","P2","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","geigenunterricht-erwachsene","Geigenunterricht für Erwachsene","https://kim-marie-borger.com/unterricht/geigenunterricht-erwachsene/","808","365","7","4","0","2","134","2","true","true","42","133","https://kim-marie-borger.com/unterricht/geigenunterricht-kinder/","0.6667","https://kim-marie-borger.com/unterricht/bratschenunterricht-erwachsene/","0.747","https://kim-marie-borger.com/unterricht/bratschenunterricht-erwachsene/","0.947","Geigenunterricht Erwachsene | Geige lernen","Geigenunterricht Erwachsene: ruhig aufgebaut, persönlich begleitet."
"unterricht","topic","P2","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","geigenunterricht-kinder","Geigenunterricht für Kinder","https://kim-marie-borger.com/unterricht/geigenunterricht-kinder/","909","386","8","5","0","2","67","2","true","true","41","129","https://kim-marie-borger.com/unterricht/geigenunterricht-erwachsene/","0.6667","https://kim-marie-borger.com/unterricht/bratschenunterricht-kinder/","0.75","https://kim-marie-borger.com/unterricht/bratschenunterricht-kinder/","0.9525","Geigenunterricht Kinder | Geduldig lernen","Geigenunterricht Kinder: ruhig aufgebaut, persönlich begleitet."
"unterricht","topic","P2","high","rewrite-differentiate","rewritten-batch-16-stretched-review-needed","true","true","musikunterricht-bratsche","Musikunterricht Bratsche","https://kim-marie-borger.com/unterricht/musikunterricht-bratsche/","938","391","8","5","0","2","1","2","false","true","39","119","https://kim-marie-borger.com/unterricht/bratsche-lernen/","0.5","https://kim-marie-borger.com/unterricht/musikunterricht-geige/","0.781","https://kim-marie-borger.com/unterricht/musikunterricht-geige/","0.9506","Musikunterricht Bratsche | Viola lernen","Musikunterricht für Bratsche, der Technik und musikalisches Verstehen verbindet."
"unterricht","topic","P3","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","musikunterricht-geige","Musikunterricht Geige","https://kim-marie-borger.com/unterricht/musikunterricht-geige/","913","391","8","5","0","2","50","2","false","true","39","123","https://kim-marie-borger.com/unterricht/geige-lernen/","0.5","https://kim-marie-borger.com/unterricht/musikunterricht-bratsche/","0.781","https://kim-marie-borger.com/unterricht/musikunterricht-bratsche/","0.9506","Musikunterricht Geige | Technik & Klang","Musikunterricht Geige: ruhig aufgebaut, persönlich begleitet."
